contributors	truncated	text	in_reply_to_status_id	id	source	retweeted	coordinates	in_reply_to_screen_name	id_str	retweet_count	in_reply_to_user_id	favorited	geo	in_reply_to_user_id_str	possibly_sensitive	screen_name	created_at	in_reply_to_status_id_str	place
False	None	False	CPB: economie krimpt verder, werkloosheid stijgt en lonen dalen door belastingverhogingen Rutte2. NL heeft belastingverlaging nodig, nu!	Wed Dec 19 09:12:57 +0000 2012	False	None	None	None	<a href="http://blackberry.com/twitter" rel="nofollow">Twitter for BlackBerry®</a>	None	geertwilderspvv	None	281326240806367232	None	419	None	281326240806367232	None
None	False	PVV-meldpunt tegen EU succesvol: bijna 90.000 meldingen tegen zakkenvullende Eurocraten! http://t.co/yjpFQ6bi	None	280930081810034689	<a href="http://blackberry.com/twitter" rel="nofollow">Twitter for BlackBerry®</a>	False	None	None	280930081810034689	189	None	False	None	None	False	geertwilderspvv	Tue Dec 18 06:58:45 +0000 2012	None	None
None	False	2013 wordt een jaar om onze vrijheid terug te winnen. Lees de column: http://t.co/sZj4egJf	None	279545399465893888	<a href="http://blackberry.com/twitter" rel="nofollow">Twitter for BlackBerry®</a>	False	None	None	279545399465893888	242	None	False	None	None	False	geertwilderspvv	Fri Dec 14 11:16:31 +0000 2012	None	None
False	None	False	DNB: economie krimpt, werkloosheid stijgt, minder koopkracht. Kabinet Rutte sloopt Nederland met belastingverhogingen. #ruttebedankt	Mon Dec 10 13:11:05 +0000 2012	False	None	None	None	<a href="http://blackberry.com/twitter" rel="nofollow">Twitter for BlackBerry®</a>	None	geertwilderspvv	None	278124680186060803	None	755	None	278124680186060803	None
None	False	Geweldig nieuws, PVV grootste partij in peiling Maurice de Hond: http://t.co/uHD3dMDr	None	277720348668067840	<a href="http://blackberry.com/twitter" rel="nofollow">Twitter for BlackBerry®</a>	False	None	None	277720348668067840	653	None	False	None	None	False	geertwilderspvv	Sun Dec 09 10:24:25 +0000 2012	None	None
None	False	Politiek en media blind voor racistisch geweld Marokkanen. We hebben geen voetbalprobleem maar een Marokkanenprobleem: http://t.co/gCb7gDGb	None	276332198796341248	<a href="http://blackberry.com/twitter" rel="nofollow">Twitter for BlackBerry®</a>	False	None	None	276332198796341248	1834	None	False	None	None	False	geertwilderspvv	Wed Dec 05 14:28:24 +0000 2012	None	None
False	None	False	Er is maar 1 effectieve aanpak: daders strippen van Nederlands paspoort, na celstraf retour Marokko en grenzen dicht om erger te voorkomen.	Tue Dec 04 15:49:48 +0000 2012	False	None	None	None	<a href="http://blackberry.com/twitter" rel="nofollow">Twitter for BlackBerry®</a>	None	geertwilderspvv	None	275990292346322944	None	2797	None	275990292346322944	None
None	False	...trokken hem naar de grond en begonnen op zijn hoofd en nek in te trappen” http://t.co/pxDGtxmN (2)	None	275873441540890624	<a href="http://blackberry.com/twitter" rel="nofollow">Twitter for BlackBerry®</a>	False	None	None	275873441540890624	717	None	False	None	None	False	geertwilderspvv	Tue Dec 04 08:05:28 +0000 2012	None	None
False	None	False	Voorzitter Marcel Oost van BuitenBoys Almere: "Alleen de drie Marokkaanse spelers van Nieuw Sloten liepen naar onze grensrechter.... (1),	Tue Dec 04 08:04:52 +0000 2012	False	None	None	None	<a href="http://blackberry.com/twitter" rel="nofollow">Twitter for BlackBerry®</a>	None	geertwilderspvv	None	275873289862270976	None	814	None	275873289862270976	None
None	False	Het afbreken van de ouderenzorg door Rutte II is onbeschaafd en onnodig. De PVV start een tegenoffensief: http://t.co/3xPOHUdg	None	275605564329971712	<a href="http://blackberry.com/twitter" rel="nofollow">Twitter for BlackBerry®</a>	False	None	None	275605564329971712	154	None	False	None	None	False	geertwilderspvv	Mon Dec 03 14:21:01 +0000 2012	None	None
None	False	Islam is vrede? Dreigement Al-Shabaab: aanslag op Nederlandse parlement ivm schrappen verbod godslastering. #stopislam http://t.co/8IqvV4RH	None	275538278252433408	<a href="http://blackberry.com/twitter" rel="nofollow">Twitter for BlackBerry®</a>	False	None	None	275538278252433408	302	None	False	None	None	False	geertwilderspvv	Mon Dec 03 09:53:39 +0000 2012	None	None
None	False	Op tournee tegen de moskee! http://t.co/brr0Y2JU http://t.co/Lg2z25up	None	274603378494013441	<a href="http://blackberry.com/twitter" rel="nofollow">Twitter for BlackBerry®</a>	False	None	None	274603378494013441	274	None	False	None	None	False	geertwilderspvv	Fri Nov 30 19:58:41 +0000 2012	None	None
None	False	"Rutte heeft zijn ziel verkocht en schaadt de hele politiek": http://t.co/hWEOE6vH	None	274420512522899456	<a href="http://blackberry.com/twitter" rel="nofollow">Twitter for BlackBerry®</a>	False	None	None	274420512522899456	219	None	False	None	None	False	geertwilderspvv	Fri Nov 30 07:52:03 +0000 2012	None	None
None	False	PVV-website tegen het sluiten van gevangenissen door Sts. Teeven!   http://t.co/MU8NdD0g	None	274200638982864896	<a href="http://blackberry.com/twitter" rel="nofollow">Twitter for BlackBerry®</a>	False	None	None	274200638982864896	142	None	False	None	None	False	geertwilderspvv	Thu Nov 29 17:18:21 +0000 2012	None	None
None	False	Marcos Ruttos houdt kiezers opnieuw voor de gek: nauwelijks bezuinigingen op ontw.hulp! Maar wel miljard voor Grieken. http://t.co/uqFqcKYi	None	274046350528753664	<a href="http://blackberry.com/twitter" rel="nofollow">Twitter for BlackBerry®</a>	False	None	None	274046350528753664	467	None	False	None	None	False	geertwilderspvv	Thu Nov 29 07:05:16 +0000 2012	None	None
None	False	Brussel houdt NL extra in de gaten! Wel blauw betalen aan knoflooklanden en straks als dank een boete voor NL? #exiteu  http://t.co/nYwxhbiz	None	273834143685672960	<a href="http://blackberry.com/twitter" rel="nofollow">Twitter for BlackBerry®</a>	False	None	None	273834143685672960	490	None	False	None	None	False	geertwilderspvv	Wed Nov 28 17:02:02 +0000 2012	None	None
False	None	False	Na de Grieken hebben nu ook Spaanse banken miljarden aan noodsteun nodig. NL is de pinautomaat van Zuid-Europa. #rutteruineertnederland	Wed Nov 28 13:38:19 +0000 2012	False	None	None	None	<a href="http://blackberry.com/twitter" rel="nofollow">Twitter for BlackBerry®</a>	None	geertwilderspvv	None	273782880176574465	None	1418	None	273782880176574465	None
False	None	False	Rutte weer soft voor Grieken maar keihard voor NL. Griekse deal kost ons 1 mld extra. Niet Marx Rutte maar Markos Ruttos #daargaanweweer   	Tue Nov 27 10:08:36 +0000 2012	False	None	None	None	<a href="http://blackberry.com/twitter" rel="nofollow">Twitter for BlackBerry®</a>	None	geertwilderspvv	None	273367715006267392	None	1435	None	273367715006267392	None
None	False	Totale idiotie: moslimhalalwoningen in A'dam. Wie dat wil kan beter naar Saudi-Arabie vertrekken. #stopislamisering  http://t.co/wUBF6Muj	None	272312155720794112	<a href="http://blackberry.com/twitter" rel="nofollow">Twitter for BlackBerry®</a>	False	None	None	272312155720794112	778	None	False	None	None	False	geertwilderspvv	Sat Nov 24 12:14:11 +0000 2012	None	None
None	False	Veel gekker moet het niet worden. Honderden miljoenen ook van ons geld naar geluidsschermen voor Poolse koeien. Vragen: http://t.co/nHDUgLbC	None	271926216771129344	<a href="http://blackberry.com/twitter" rel="nofollow">Twitter for BlackBerry®</a>	False	None	None	271926216771129344	414	None	False	None	None	False	geertwilderspvv	Fri Nov 23 10:40:36 +0000 2012	None	None
False	None	False	Vanaf vandaag ook in het Engels: @geertwilders_mp	Thu Nov 22 17:38:38 +0000 2012	False	None	None	None	<a href="http://blackberry.com/twitter" rel="nofollow">Twitter for BlackBerry®</a>	None	geertwilderspvv	None	271669029280821248	None	78	None	271669029280821248	None
None	False	Haal in Brussel miljard extra voor onze ouderen. En kort ontw.hulp met 3 mrd om werkenden belastingverlaging te geven! http://t.co/w9P2gPxZ	None	271258431250382849	<a href="http://blackberry.com/twitter" rel="nofollow">Twitter for BlackBerry®</a>	False	None	None	271258431250382849	230	None	False	None	None	False	geertwilderspvv	Wed Nov 21 14:27:04 +0000 2012	None	None
False	None	False	Israeli-Arab conflict is not about land but ideological. Look at Gaza: disengagement 2005 worsened violence. Solution: Jordan is Palestine!	Sun Nov 18 13:58:48 +0000 2012	False	None	None	None	<a href="http://blackberry.com/twitter" rel="nofollow">Twitter for BlackBerry®</a>	None	geertwilderspvv	None	270164156353740800	None	97	None	270164156353740800	None
None	False	Ge-wel-dig nieuws! Beste van de hele week, kan geen politiek debat tegenop: Sinterklaas is goed aangekomen in Roermond! http://t.co/7RmlNo70	None	269772789995687936	<a href="http://blackberry.com/twitter" rel="nofollow">Twitter for BlackBerry®</a>	False	None	None	269772789995687936	486	None	False	None	None	False	geertwilderspvv	Sat Nov 17 12:03:39 +0000 2012	None	None
False	None	False	Israel heeft volste recht op zelfverdediging. Hoe harder het terroristentuig van Hamas/Islamic Jihad wordt aangepakt hoe beter. #steunisrael	Fri Nov 16 11:46:27 +0000 2012	False	None	None	None	<a href="http://blackberry.com/twitter" rel="nofollow">Twitter for BlackBerry®</a>	None	geertwilderspvv	None	269406072928890880	None	682	None	269406072928890880	None
None	False	De NL-se economie krimpt. Nodig is belastingverlaging ipv verhoging. Met Rooie Rutte verder het moeras in. #RooieRutte http://t.co/9YSKBrSh	None	269089734997970944	<a href="http://blackberry.com/twitter" rel="nofollow">Twitter for BlackBerry®</a>	False	None	None	269089734997970944	358	None	False	None	None	False	geertwilderspvv	Thu Nov 15 14:49:26 +0000 2012	None	None
None	False	"Wat een bende". Mijn spreektekst bij het debat over de Regeringsverklaring, vandaag in de Tweede Kamer: http://t.co/AzBknTiO	None	268384849314861057	<a href="http://blackberry.com/twitter" rel="nofollow">Twitter for BlackBerry®</a>	False	None	None	268384849314861057	253	None	False	None	None	False	geertwilderspvv	Tue Nov 13 16:08:29 +0000 2012	None	None
None	False	Ik zou tegen alle Nederlanders over de man vd valse beloften willen zeggen: "Zet Rutte toch eens uit jullie hoofd". http://t.co/Rw4YZNCs	None	266452913944145921	<a href="http://blackberry.com/twitter" rel="nofollow">Twitter for BlackBerry®</a>	False	None	None	266452913944145921	589	None	False	None	None	False	geertwilderspvv	Thu Nov 08 08:11:39 +0000 2012	None	None
None	False	Hardwerkende middenklasse ongenadig hard gepakt door VVD en PvdA. Rutte/Samsom: plannen aanpassen of direct opstappen. http://t.co/itaJPCQL	None	264647833980895232	<a href="http://twitter.com/#!/download/ipad" rel="nofollow">Twitter for iPad</a>	False	None	None	264647833980895232	646	None	False	None	None	False	geertwilderspvv	Sat Nov 03 08:38:55 +0000 2012	None	None
None	False	De PVV laat de middenklasse nooit in de steek! Mijn spreektekst bij debat vandaag over het verslag van de informateurs: http://t.co/f3fsXURm	None	263745852944814080	<a href="http://blackberry.com/twitter" rel="nofollow">Twitter for BlackBerry®</a>	False	None	None	263745852944814080	271	None	False	None	None	False	geertwilderspvv	Wed Oct 31 20:54:46 +0000 2012	None	None
False	None	False	Regeerakkoord VVD/PvdA: generaal pardon, hogere huren, hogere BTW, minder WW, hakken in studiefinanciering en zorg, meer werklozen #bagger	Mon Oct 29 20:37:51 +0000 2012	False	None	None	None	<a href="http://blackberry.com/twitter" rel="nofollow">Twitter for BlackBerry®</a>	None	geertwilderspvv	None	263016821198839808	None	1772	None	263016821198839808	None
None	False	Net speech gehouden in Malmo/Zweden op uitnodiging van Swedish Free Press Society. Ondanks demonstraties geweldige dag! http://t.co/XZKTzt1P	None	262197887675531264	<a href="http://blackberry.com/twitter" rel="nofollow">Twitter for BlackBerry®</a>	False	None	None	262197887675531264	69	None	False	None	None	False	geertwilderspvv	Sat Oct 27 14:23:42 +0000 2012	None	None
False	None	False	Hypotheekrenteaftrek gaat eraan ook voor bestaande gevallen. Huizenbezitters de klos. Met dank aan VVD. Kabinet Samsom 1 nu al ramp voor NL.	Fri Oct 26 07:05:21 +0000 2012	False	None	None	None	<a href="http://blackberry.com/twitter" rel="nofollow">Twitter for BlackBerry®</a>	None	geertwilderspvv	None	261725184657068032	None	648	None	261725184657068032	None
None	False	"We moeten de natiestaat koesteren, niet opheffen". Opiniestuk:  http://t.co/kaD78ArS	None	259348140799451136	<a href="http://blackberry.com/twitter" rel="nofollow">Twitter for BlackBerry®</a>	False	None	None	259348140799451136	98	None	False	None	None	False	geertwilderspvv	Fri Oct 19 17:39:49 +0000 2012	None	None
False	None	False	Nobelprijs voor de EU. Op moment dat Brussel heel Europa in ellende stort. Whats next? Een Oscar voor Van Rompuy? #dwaasheid	Fri Oct 12 09:09:34 +0000 2012	False	None	None	None	<a href="http://blackberry.com/twitter" rel="nofollow">Twitter for BlackBerry®</a>	None	geertwilderspvv	None	256683013851725826	None	379	None	256683013851725826	None
False	None	False	PVV-hater Timmermans wil PVV aan banden leggen. Totalitaire neigingen zijn hem dus niet vreemd. Foute man, mag nooit Minister worden.	Thu Oct 11 09:22:39 +0000 2012	False	None	None	None	<a href="http://blackberry.com/twitter" rel="nofollow">Twitter for BlackBerry®</a>	None	geertwilderspvv	None	256323918648995841	None	231	None	256323918648995841	None
None	False	"Ouderen uitgeknepen": 50 euro voor een ommetje, 120 euro voor de was. Schandelijk, spoeddebat aangevraagd door PVV.  http://t.co/qbOGnozN	None	254084360456785920	<a href="http://blackberry.com/twitter" rel="nofollow">Twitter for BlackBerry®</a>	False	None	None	254084360456785920	277	None	False	None	None	False	geertwilderspvv	Fri Oct 05 05:03:26 +0000 2012	None	None
False	None	False	Paars 3 slaat keihard toe: BTW-verhoging blijft, verzekeringen fors duurder en AOW-leeftijd sneller omhoog.  #paarsdrieplundert	Mon Oct 01 14:50:42 +0000 2012	False	None	None	None	<a href="http://blackberry.com/twitter" rel="nofollow">Twitter for BlackBerry®</a>	None	geertwilderspvv	None	252782597455896576	None	434	None	252782597455896576	None
False	None	False	Nog geen visum Australie. Wacht al meer dan 1 maand. Reis uitgesteld tot febr 2013. Dan heb ik of visum of tijd om weigering aan te vechten	Mon Oct 01 07:09:51 +0000 2012	False	None	None	None	<a href="http://blackberry.com/twitter" rel="nofollow">Twitter for BlackBerry®</a>	None	geertwilderspvv	None	252666620311396352	None	63	None	252666620311396352	None
None	False	En hier de inspirator/veroorzaker van al die ellende.....   (gemaakt door Bosch Fawstin) http://t.co/HIwiHDzO	None	252413004333867009	<a href="http://blackberry.com/twitter" rel="nofollow">Twitter for BlackBerry®</a>	False	None	None	252413004333867009	305	None	False	None	None	False	geertwilderspvv	Sun Sep 30 14:22:04 +0000 2012	None	None
None	False	Moslims steken boeddhistische tempels in de fik in Bangladesh. Waanzin. Islam is vrede? Islam is pure haat en geweld. http://t.co/rhJ8Y2V1	None	252383749575151616	<a href="http://blackberry.com/twitter" rel="nofollow">Twitter for BlackBerry®</a>	False	None	None	252383749575151616	604	None	False	None	None	False	geertwilderspvv	Sun Sep 30 12:25:49 +0000 2012	None	None
False	None	False	Dat belooft weinig goeds: min. van immigratie/asiel verdwijnt en min. van ontwikkelingshulp komt terug. Afrika kan blij zijn met PvdA-VVD.	Thu Sep 27 09:03:11 +0000 2012	False	None	None	None	<a href="http://blackberry.com/twitter" rel="nofollow">Twitter for BlackBerry®</a>	None	geertwilderspvv	None	251245591441580032	None	390	None	251245591441580032	None
None	False	Mijn spreektekst bij het debat vanmiddag over de verkiezingsuitslag is hier te lezen: http://t.co/PsJHxBi6	None	248810750779482112	<a href="http://blackberry.com/twitter" rel="nofollow">Twitter for BlackBerry®</a>	False	None	None	248810750779482112	86	None	False	None	None	False	geertwilderspvv	Thu Sep 20 15:48:00 +0000 2012	None	None
None	False	Voorzitter Europees Parlement Schulz verklaart vrijheid van meningsuiting dood. Wat een lafaard. Aftreden en opstappen. http://t.co/vztbKxDR	None	248536743366774784	<a href="http://blackberry.com/twitter" rel="nofollow">Twitter for BlackBerry®</a>	False	None	None	248536743366774784	330	None	False	None	None	False	geertwilderspvv	Wed Sep 19 21:39:11 +0000 2012	None	None
False	None	False	Wat was het een geweldige show van Lady Gaga vanavond in Ziggo Dome inclusief mijn favouriete nummer Alejandro! #veelleukerdanprinsjesdag	Tue Sep 18 21:33:32 +0000 2012	False	None	None	None	<a href="http://blackberry.com/twitter" rel="nofollow">Twitter for BlackBerry®</a>	None	geertwilderspvv	None	248172930759012352	None	1859	None	248172930759012352	None
False	None	False	Leuke dag vandaag: traditionele (maar beetje saaie) prinsjesdag,  maar hoogtepunt komt vanavond: naar concert Lady Gaga in Ziggo Dome! :-)	Tue Sep 18 14:31:19 +0000 2012	False	None	None	None	<a href="http://blackberry.com/twitter" rel="nofollow">Twitter for BlackBerry®</a>	None	geertwilderspvv	None	248066677613420544	None	936	None	248066677613420544	None
None	False	Derde partij van Nederland. 950.263 keer bedankt! Lees verder op: http://t.co/FOg1JSg1.	None	247724411594088448	<a href="http://blackberry.com/twitter" rel="nofollow">Twitter for BlackBerry®</a>	False	None	None	247724411594088448	215	None	False	None	None	False	geertwilderspvv	Mon Sep 17 15:51:16 +0000 2012	None	None
None	False	Merkel wil snel politieke unie. En Rutte/Samsom? Nog minder soevereiniteit voor Nederland? Geen europese superstaat!  http://t.co/zAe7WuuG	None	247653841980489728	<a href="http://blackberry.com/twitter" rel="nofollow">Twitter for BlackBerry®</a>	False	None	None	247653841980489728	89	None	False	None	None	False	geertwilderspvv	Mon Sep 17 11:10:51 +0000 2012	None	None
None	False	Websites geertwilders.nl en pvv.nl zijn overbelast nu en dus helaas  onbereikbaar. Maar de link naar de film is: http://t.co/1Rd9jNrV	None	247055599450353665	<a href="http://blackberry.com/twitter" rel="nofollow">Twitter for BlackBerry®</a>	False	None	None	247055599450353665	198	None	False	None	None	False	geertwilderspvv	Sat Sep 15 19:33:39 +0000 2012	None	None
None	False	Vrijheid van meningsuiting is ons grootste goed en moet altijd worden verdedigd! Ook tegen geweld van radicale moslims: http://t.co/g15F49xN	None	247001836509339649	<a href="http://blackberry.com/twitter" rel="nofollow">Twitter for BlackBerry®</a>	False	None	None	247001836509339649	400	None	False	None	None	False	geertwilderspvv	Sat Sep 15 16:00:01 +0000 2012	None	None
False	None	False	PVV gaat er na verlies van gisteren, vandaag weer vol energie tegenaan als 3e partij van NL. Bedankt bijna 1 mln mensen voor jullie stem!	Thu Sep 13 07:16:29 +0000 2012	False	None	None	None	<a href="http://blackberry.com/twitter" rel="nofollow">Twitter for BlackBerry®</a>	None	geertwilderspvv	None	246145307283427329	None	627	None	246145307283427329	None
False	None	False	Historische dag voor Nederland. Vandaag kunnen we een vuist maken tegen Brussel. Uw stem is belangrijker dan ooit. #TK2012	Wed Sep 12 08:50:38 +0000 2012	False	None	None	None	<a href="http://blackberry.com/twitter" rel="nofollow">Twitter for BlackBerry®</a>	None	geertwilderspvv	None	245806615507398656	None	827	None	245806615507398656	None
None	False	Vorige week enthousiast onthaal in Rotterdam/Spijkenisse, vandaag was het geweldig in Tilburg en mijn eigen Limburg!! http://t.co/y5QnKDfH	None	244476346078728192	<a href="http://blackberry.com/twitter" rel="nofollow">Twitter for BlackBerry®</a>	False	None	None	244476346078728192	93	None	False	None	None	False	geertwilderspvv	Sat Sep 08 16:44:37 +0000 2012	None	None
False	None	False	Rutte zeurt wel over PvdA maar sluit ze niet uit. Paars kabinet VVD/PvdA/D66 al in de grondverf. Een stem op de VVD dus een stem op de PvdA.	Sat Sep 08 08:48:18 +0000 2012	False	None	None	None	<a href="http://blackberry.com/twitter" rel="nofollow">Twitter for BlackBerry®</a>	None	geertwilderspvv	None	244356474099363840	None	314	None	244356474099363840	None
False	None	False	Net heel erg leuk verkiezingsdebat gehad bij Jeugdjournaal, morgen op tv. Inclusief spreekbeurt, lastige kwis en pittige vragen kinderen :-)	Fri Sep 07 11:48:20 +0000 2012	False	None	None	None	<a href="http://blackberry.com/twitter" rel="nofollow">Twitter for BlackBerry®</a>	None	geertwilderspvv	None	244039394099613696	None	173	None	244039394099613696	None
False	None	False	Ontzettend bedankt allemaal voor de vele aardige felicitaties via twitter en e-mail voor mijn verjaardag vandaag!!	Thu Sep 06 06:15:15 +0000 2012	False	None	None	None	<a href="http://blackberry.com/twitter" rel="nofollow">Twitter for BlackBerry®</a>	None	geertwilderspvv	None	243593185320906753	None	205	None	243593185320906753	None
