contributors	truncated	text	in_reply_to_status_id	id	source	retweeted	coordinates	in_reply_to_screen_name	id_str	retweet_count	in_reply_to_user_id	favorited	geo	in_reply_to_user_id_str	possibly_sensitive	screen_name	created_at	in_reply_to_status_id_str	place
None	False	[Footage] A rather mute March for England protesting outside Abu Qatada's heavily policed home earlier today. #EDLhttp://t.co/X6q0gz4R	None	290212438064898048	<a href="http://itunes.apple.com/us/app/twitpic/id523490954?mt=8&uo=4" rel="nofollow">Twitpic on iOS</a>	False	None	None	290212438064898048	3	None	False	None	None	True	edlnewsxtra	Sat Jan 12 21:43:31 +0000 2013	None	None
None	False	PICTURES: English Defence League extremists hold demonstration in Solihull town centre http://t.co/SMQydRPd #EDL	None	290205300999454720	<a href="http://twitter.com/tweetbutton" rel="nofollow">Tweet Button</a>	False	None	None	290205300999454720	2	None	False	None	None	True	edlnewsxtra	Sat Jan 12 21:15:10 +0000 2013	None	None
None	False	#EDL Solihull demo declared a disaster: http://t.co/OOZDzYxe	None	290156815763791872	<a href="http://twitter.com/tweetbutton" rel="nofollow">Tweet Button</a>	False	None	None	290156815763791872	4	None	False	None	None	True	edlnewsxtra	Sat Jan 12 18:02:30 +0000 2013	None	None
None	False	The Mail also cover SWP's dodgy and clandestine DIY judicial process: http://t.co/kSHyj5iT #EDL	None	290130508195704832	<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	False	None	None	290130508195704832	0	None	False	None	None	True	edlnewsxtra	Sat Jan 12 16:17:58 +0000 2013	None	None
None	False	#EDL to hope repeat Brighton St George's Day march in Bristol. This time with the help of human shields... http://t.co/PLLoUCCi	None	290119180563406848	<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	False	None	None	290119180563406848	3	None	False	None	None	True	edlnewsxtra	Sat Jan 12 15:32:57 +0000 2013	None	None
False	None	False	@lanieingram @markthomasinfo Whoever said that, it wasn't me.	Sat Jan 12 15:10:12 +0000 2013	False	290110332725243904	None	53108249	<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	290110332725243904	edlnewsxtra	lanieingram	290113457477525504	None	0	None	290113457477525504	53108249
None	False	RT @markthomasinfo: A better article on the SWP handling of rape allegations http://t.co/qIabAXZS	None	290104465330151424	<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	False	None	None	290104465330151424	25	None	False	None	None	True	edlnewsxtra	Sat Jan 12 14:34:29 +0000 2013	None	None
False	None	False	@poobIocks @bobpitt4 @ukpakman Don't know. I've seen about three people do it. :-S	Sat Jan 12 14:33:46 +0000 2013	False	290103240601780224	None	622656101	<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	290103240601780224	edlnewsxtra	poobIocks	290104285583269888	None	0	None	290104285583269888	622656101
None	False	@bobpitt4 Not being funny, but #EDL  have just been outnumbered AND outwitted by trees, in Solihull: @ukpakman http://t.co/6G072F3p	290100754289672192	290102975936987137	<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	False	None	bobpitt4	290102975936987137	3	624050955	False	None	624050955	True	edlnewsxtra	Sat Jan 12 14:28:33 +0000 2013	290100754289672192	None
False	None	False	@lanieingram @markthomasinfo It's likely that she was 'firmly discouraged' from doing so. You'll get that with countercultures... #EDL	Sat Jan 12 14:22:55 +0000 2013	False	290099281870848000	None	53108249	<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	290099281870848000	edlnewsxtra	lanieingram	290101556362235904	None	0	None	290101556362235904	53108249
None	False	Transcript and commentary from the inside of SWP's central committee at the heart of the rape allegations: http://t.co/WnKcfK7z #EDL	None	290098219382366208	<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	False	None	None	290098219382366208	2	None	False	None	None	True	edlnewsxtra	Sat Jan 12 14:09:39 +0000 2013	None	None
None	False	Reassuringly crap #EDL turnout in Solihull.http://t.co/6G072F3p	None	290096113686560768	<a href="http://itunes.apple.com/us/app/twitpic/id523490954?mt=8&uo=4" rel="nofollow">Twitpic on iOS</a>	False	None	None	290096113686560768	4	None	False	None	None	True	edlnewsxtra	Sat Jan 12 14:01:17 +0000 2013	None	None
False	None	False	@markthomasinfo both of them work fine. But my landline connection is sluggish today. 3G is OK though.	Sat Jan 12 13:55:29 +0000 2013	False	290094291567669248	None	23570520	<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	290094291567669248	edlnewsxtra	markthomasinfo	290094652982448128	None	0	None	290094652982448128	23570520
None	False	So how is today's #EDL demo in Solihull going? 2/2http://t.co/LlA9FUVv	None	290092180071141376	<a href="http://itunes.apple.com/us/app/twitpic/id523490954?mt=8&uo=4" rel="nofollow">Twitpic on iOS</a>	False	None	None	290092180071141376	4	None	False	None	None	True	edlnewsxtra	Sat Jan 12 13:45:40 +0000 2013	None	None
None	False	So how is today's #EDL demo in Solihull going? 1/2http://t.co/vyp5ztEp	None	290091769859829761	<a href="http://itunes.apple.com/us/app/twitpic/id523490954?mt=8&uo=4" rel="nofollow">Twitpic on iOS</a>	False	None	None	290091769859829761	1	None	False	None	None	True	edlnewsxtra	Sat Jan 12 13:44:02 +0000 2013	None	None
None	False	Ranks of the SWP are split over handling of rape allegation - UK Politics - UK - The Independent http://t.co/cW5A6que via @independent #EDL	None	290087437873586176	<a href="http://twitter.com/tweetbutton" rel="nofollow">Tweet Button</a>	False	None	None	290087437873586176	4	None	False	None	None	True	edlnewsxtra	Sat Jan 12 13:26:49 +0000 2013	None	None
None	False	Britain's far right collapses amid infighting and legal woes - Channel 4 News http://t.co/mM7lQxhM #EDL	None	290067948603842560	<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	False	None	None	290067948603842560	1	None	False	None	None	True	edlnewsxtra	Sat Jan 12 12:09:22 +0000 2013	None	None
None	False	@Official_EDL What were you doing when someone in the world was trying to kill you, just out of interest? http://t.co/D9viGzPe #EDL	289753338201911297	290027476627910656	<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	False	None	Official_EDL	290027476627910656	3	410224577	False	None	410224577	True	edlnewsxtra	Sat Jan 12 09:28:33 +0000 2013	289753338201911297	None
None	False	More #EDL walkouts...  http://t.co/03JcCyaR	None	289861776898666496	<a href="http://twitpic.com" rel="nofollow">Twitpic</a>	False	None	None	289861776898666496	2	None	False	None	None	True	edlnewsxtra	Fri Jan 11 22:30:07 +0000 2013	None	None
None	False	RT @nogodsagoodgod: @JamieCasuals Yes, I wish my life revolved around tacky trainers, fake labels &amp; fighting at football #EDL	None	289840797925384192	<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	False	None	None	289840797925384192	5	None	False	None	None	edlnewsxtra	Fri Jan 11 21:06:45 +0000 2013	None	None
False	None	False	@shaunymoore3n @edl_lolcows He couldn't afford them. He rents his eyebrows.	Fri Jan 11 19:25:21 +0000 2013	False	289810768684273665	None	1048116469	<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	289810768684273665	edlnewsxtra	shaunymoore3n	289815277829513217	None	0	None	289815277829513217	1048116469
None	False	@EDL_LOLCOWS I think @wearethebrits' James Bond lifestyle is a bit overrated. http://t.co/gabkqzSq #EDL	220906714348781571	289809481867595776	<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	False	None	EDL_LOLCOWS	289809481867595776	0	627450215	False	None	627450215	True	edlnewsxtra	Fri Jan 11 19:02:19 +0000 2013	220906714348781571	None
None	False	RT @EDL_LOLCOWS: MOOOOOOOOOOOOOOOO @WeAreTheBrits sent me his photo. I fell under his spell #edl http://t.co/tPThTtYY	None	289805247793225728	<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	False	None	None	289805247793225728	9	None	False	None	None	True	edlnewsxtra	Fri Jan 11 18:45:30 +0000 2013	None	None
None	False	Angry man forgets he's on the internet. #EDL http://t.co/Wl09A1iI	None	289803073902243840	<a href="http://twitpic.com" rel="nofollow">Twitpic</a>	False	None	None	289803073902243840	0	None	False	None	None	True	edlnewsxtra	Fri Jan 11 18:36:51 +0000 2013	None	None
None	False	@maskiflynn Go back to begging. You're shit. #EDL http://t.co/6wNRUQmr	None	289802562444607491	<a href="http://twitpic.com" rel="nofollow">Twitpic</a>	False	None	maskiflynn	289802562444607491	0	20406059	False	None	20406059	True	edlnewsxtra	Fri Jan 11 18:34:49 +0000 2013	None	None
False	None	False	@KieranMcCallum Its what happens when you've blocked all the antis, and you're too wordy for the far-right...	Fri Jan 11 17:59:13 +0000 2013	False	289782809655123968	None	893892008	<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	289782809655123968	edlnewsxtra	KieranMcCallum	289793602484314114	None	0	None	289793602484314114	893892008
False	None	False	@BigAlexJones Andrew Berwick was the Anglicised pseudonym Anders Breivik gave himself for online correspondence. Nice lady. #EDL	Fri Jan 11 17:55:24 +0000 2013	False	289688797438935040	None	173915718	<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	289688797438935040	edlnewsxtra	BigAlexJones	289792639514066945	None	0	None	289792639514066945	173915718
None	False	England's Golden Dawn ask supporters not to bring Nazi iconography to a forthcoming demo in Notting Hill. #EDLhttp://t.co/eT6uhXcL	None	289782312466534401	<a href="http://itunes.apple.com/us/app/twitpic/id523490954?mt=8&uo=4" rel="nofollow">Twitpic on iOS</a>	False	None	None	289782312466534401	5	None	False	None	None	True	edlnewsxtra	Fri Jan 11 17:14:21 +0000 2013	None	None
None	False	Kim Gandy is having difficulty getting people interested in her burblings, so I thought I'd help. #EDLhttp://t.co/SWh0bpNR	None	289782240743919616	<a href="http://itunes.apple.com/us/app/twitpic/id523490954?mt=8&uo=4" rel="nofollow">Twitpic on iOS</a>	False	None	None	289782240743919616	2	None	False	None	None	True	edlnewsxtra	Fri Jan 11 17:14:04 +0000 2013	None	None
None	False	[Off Topic] The findings of Operation Yewtree have been published and are available at: http://t.co/iVK5wb2a #savile	None	289746758244904960	<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	False	None	None	289746758244904960	0	None	False	None	None	True	edlnewsxtra	Fri Jan 11 14:53:05 +0000 2013	None	None
False	None	False	@hrb264 It's certainly not very big and appears to be mostly CxF. A splinter group, of a splinter group. #EDL	Fri Jan 11 14:35:35 +0000 2013	False	289736454609969152	None	42556289	<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	289736454609969152	edlnewsxtra	hrb264	289742355500765184	None	0	None	289742355500765184	42556289
None	False	England's Golden Dawn ask supporters to not bring Nazi iconography to a forthcoming demo in Notting Hill. #EDLhttp://t.co/cQGd3ZfW	None	289736278843465728	<a href="http://itunes.apple.com/us/app/twitpic/id523490954?mt=8&uo=4" rel="nofollow">Twitpic on iOS</a>	False	None	None	289736278843465728	7	None	False	None	None	True	edlnewsxtra	Fri Jan 11 14:11:26 +0000 2013	None	None
None	False	England's Golden Dawn ask supporters to not bring Nazi iconography to a forthcoming demo in Notting Hill. #EDLhttp://t.co/7jeXYYG3	None	289736238250983424	<a href="http://itunes.apple.com/us/app/twitpic/id523490954?mt=8&uo=4" rel="nofollow">Twitpic on iOS</a>	False	None	None	289736238250983424	0	None	False	None	None	True	edlnewsxtra	Fri Jan 11 14:11:16 +0000 2013	None	None
None	False	Both members of England's Golden Shower call for rise in donations of pork products to foodbank schemes. #EDLhttp://t.co/9J0hgjCm	None	289706791330263040	<a href="http://itunes.apple.com/us/app/twitpic/id523490954?mt=8&uo=4" rel="nofollow">Twitpic on iOS</a>	False	None	None	289706791330263040	5	None	False	None	None	True	edlnewsxtra	Fri Jan 11 12:14:16 +0000 2013	None	None
None	False	Far-Right Round Up: http://t.co/fiJvJtuf via @MattHopeNotHate #EDL	None	289685103628652545	<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	False	None	None	289685103628652545	3	None	False	None	None	True	edlnewsxtra	Fri Jan 11 10:48:05 +0000 2013	None	None
None	False	Looks like 2013 could be an even more difficult year for the far-right: https://t.co/xXWPg8Gl #EDL	None	289685084691382272	<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	False	None	None	289685084691382272	3	None	False	None	None	True	edlnewsxtra	Fri Jan 11 10:48:00 +0000 2013	None	None
False	None	False	#FF @Mo_Randum @LutherBlissetts @NorseFired @SFatajo @edlnews @slatedl @LWeisenburger @Rabbis4HR @paraicobrien @WATBWATCH @NemesisRepublic	Fri Jan 11 10:39:35 +0000 2013	False	None	None	None	<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	None	edlnewsxtra	None	289682962809774081	None	0	None	289682962809774081	None
None	False	Yeah, whatever... #EDLhttp://t.co/X33fPy6D	None	289677784970842112	<a href="http://itunes.apple.com/us/app/twitpic/id523490954?mt=8&uo=4" rel="nofollow">Twitpic on iOS</a>	False	None	None	289677784970842112	1	None	False	None	None	True	edlnewsxtra	Fri Jan 11 10:19:00 +0000 2013	None	None
None	False	Troubled @british_freedom Spokesperson gives thumbs up to Nazi salutes from #EDL members: http://t.co/gFvNAwBR via @VickyClementine	None	289518782735601667	<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	False	None	None	289518782735601667	3	None	False	None	None	True	edlnewsxtra	Thu Jan 10 23:47:11 +0000 2013	None	None
None	False	Probably something that a very weak #EDL don't want to be told, right now.http://t.co/phYu6hoq	None	289450083009839104	<a href="http://itunes.apple.com/us/app/twitpic/id523490954?mt=8&uo=4" rel="nofollow">Twitpic on iOS</a>	False	None	None	289450083009839104	1	None	False	None	None	True	edlnewsxtra	Thu Jan 10 19:14:12 +0000 2013	None	None
None	False	'Unite the Right 2013' update. #EDLhttp://t.co/kuTfcEqU	None	289442953716436992	<a href="http://itunes.apple.com/us/app/twitpic/id523490954?mt=8&uo=4" rel="nofollow">Twitpic on iOS</a>	False	None	None	289442953716436992	0	None	False	None	None	True	edlnewsxtra	Thu Jan 10 18:45:52 +0000 2013	None	None
None	False	Yeah Warren. Because marching in Brighton worked so well last time, didn't it? #EDLhttp://t.co/UZ4QzfhI	None	289441100781977601	<a href="http://itunes.apple.com/us/app/twitpic/id523490954?mt=8&uo=4" rel="nofollow">Twitpic on iOS</a>	False	None	None	289441100781977601	0	None	False	None	None	True	edlnewsxtra	Thu Jan 10 18:38:30 +0000 2013	None	None
None	False	NWI's Cameron Smith threatens to target women http://t.co/Ojj0dVDf #EDL	None	289436083865919489	<a href="http://twitter.com/tweetbutton" rel="nofollow">Tweet Button</a>	False	None	None	289436083865919489	4	None	False	None	None	True	edlnewsxtra	Thu Jan 10 18:18:34 +0000 2013	None	None
None	False	Casuals United reveal truth behind the Downes documents and the BNP http://t.co/Cn3DcoYJ #EDL	None	289304374461755392	<a href="http://twitter.com/tweetbutton" rel="nofollow">Tweet Button</a>	False	None	None	289304374461755392	3	None	False	None	None	True	edlnewsxtra	Thu Jan 10 09:35:12 +0000 2013	None	None
None	False	How to speak #EDL: http://t.co/BKjIYkDk	None	289303409268510720	<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	False	None	None	289303409268510720	6	None	False	None	None	True	edlnewsxtra	Thu Jan 10 09:31:22 +0000 2013	None	None
None	False	HOPE not hate blog: Violent Thug Behind #EDL Demo http://t.co/niqdipVQ	None	289204276683759616	<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	False	None	None	289204276683759616	2	None	False	None	None	True	edlnewsxtra	Thu Jan 10 02:57:27 +0000 2013	None	None
None	False	Casuals United reveal truth behind the Downes documents and the #BNP: http://t.co/iG81tMuW #EDL	None	289089753226297344	<a href="http://twitter.com/tweetbutton" rel="nofollow">Tweet Button</a>	False	None	None	289089753226297344	4	None	False	None	None	True	edlnewsxtra	Wed Jan 09 19:22:22 +0000 2013	None	None
None	False	Of course, when someone decides to leave the far-right, they don't behave remotely like a cult at all... #EDL http://t.co/Izde3ioy	None	289074377390186496	<a href="http://twitpic.com" rel="nofollow">Twitpic</a>	False	None	None	289074377390186496	4	None	False	None	None	True	edlnewsxtra	Wed Jan 09 18:21:16 +0000 2013	None	None
None	False	Are you a failure? If so, you may find some comfort in this poster... #EDL http://t.co/v7l3QKwY	None	289071450600636416	<a href="http://twitpic.com" rel="nofollow">Twitpic</a>	False	None	None	289071450600636416	5	None	False	None	None	True	edlnewsxtra	Wed Jan 09 18:09:39 +0000 2013	None	None
None	False	RT @MissLButtercup: @pooblocks @EDLNewsXtra &lt;&lt; Here's a classic from #edl loon @ublocks Somebody dared use the BFP tag. Stupid Squ ...	None	289038558239543297	<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	False	None	None	289038558239543297	5	None	False	None	None	edlnewsxtra	Wed Jan 09 15:58:57 +0000 2013	None	None
False	None	False	“@ublocks: @pooblocks you people are really running scared of the EDL. #BFP” &lt; Estimated attendance of last national #EDL demo: 80.	Wed Jan 09 15:23:57 +0000 2013	False	None	None	None	<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	None	edlnewsxtra	None	289029750150811648	None	4	None	289029750150811648	None
None	False	RT @sunny_hundal: Kudos to whoever made this about the EDL's Tommy Robinson (story here: http://t.co/mNfXNsMC) http://t.co/5r0cEVUk	None	288994377735471104	<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	False	None	None	288994377735471104	121	None	False	None	None	True	edlnewsxtra	Wed Jan 09 13:03:23 +0000 2013	None	None
None	False	Go easy on this one. He's new. #EDL #BNPhttp://t.co/Uf5Lq88O	None	288989074054856704	<a href="http://itunes.apple.com/us/app/twitpic/id523490954?mt=8&uo=4" rel="nofollow">Twitpic on iOS</a>	False	None	None	288989074054856704	1	None	False	None	None	True	edlnewsxtra	Wed Jan 09 12:42:19 +0000 2013	None	None
None	False	It took him ages to find the Nazi font, as well... #EDLhttp://t.co/ul9OSTQq	None	288961801910104064	<a href="http://itunes.apple.com/us/app/twitpic/id523490954?mt=8&uo=4" rel="nofollow">Twitpic on iOS</a>	False	None	None	288961801910104064	6	None	False	None	None	True	edlnewsxtra	Wed Jan 09 10:53:56 +0000 2013	None	None
None	False	Yeah, good luck with that one, John... #EDLhttp://t.co/OwCTyjyC	None	288916531067375616	<a href="http://itunes.apple.com/us/app/twitpic/id523490954?mt=8&uo=4" rel="nofollow">Twitpic on iOS</a>	False	None	None	288916531067375616	2	None	False	None	None	True	edlnewsxtra	Wed Jan 09 07:54:03 +0000 2013	None	None
None	False	The Army Rumour Service discuss Combined Ex Forces, who later join in on the thread themselves. Essential reading! http://t.co/eTKexkGV #EDL	None	288709143697702912	<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	False	None	None	288709143697702912	3	None	False	None	None	True	edlnewsxtra	Tue Jan 08 18:09:58 +0000 2013	None	None
None	False	Kelly Forster. Not all white in the head... #EDLhttp://t.co/z3utJvfp	None	288677227690864641	<a href="http://itunes.apple.com/us/app/twitpic/id523490954?mt=8&uo=4" rel="nofollow">Twitpic on iOS</a>	False	None	None	288677227690864641	2	None	False	None	None	True	edlnewsxtra	Tue Jan 08 16:03:09 +0000 2013	None	None
None	False	The hopes, dreams and aspirations of Chris Rice. #EDLhttp://t.co/BvTSHESU	None	288675973111615488	<a href="http://itunes.apple.com/us/app/twitpic/id523490954?mt=8&uo=4" rel="nofollow">Twitpic on iOS</a>	False	None	None	288675973111615488	2	None	False	None	None	True	edlnewsxtra	Tue Jan 08 15:58:09 +0000 2013	None	None
None	False	http://t.co/Sy7GPbIM - Further reading: http://t.co/oOmGmzy4 #EDL	None	288673423826223104	<a href="http://twitpic.com" rel="nofollow">Twitpic</a>	False	None	None	288673423826223104	0	None	False	None	None	True	edlnewsxtra	Tue Jan 08 15:48:02 +0000 2013	None	None
None	False	#EDL discuss gays. #LGBT #Homophobiahttp://t.co/RGJ1ABIQ	None	288636882001203200	<a href="http://itunes.apple.com/us/app/twitpic/id523490954?mt=8&uo=4" rel="nofollow">Twitpic on iOS</a>	False	None	None	288636882001203200	3	None	False	None	None	True	edlnewsxtra	Tue Jan 08 13:22:49 +0000 2013	None	None
None	False	Careful who you employ to build that new porch... #EDLhttp://t.co/Sy7GPbIM	None	288601671393755136	<a href="http://itunes.apple.com/us/app/twitpic/id523490954?mt=8&uo=4" rel="nofollow">Twitpic on iOS</a>	False	None	None	288601671393755136	5	None	False	None	None	True	edlnewsxtra	Tue Jan 08 11:02:55 +0000 2013	None	None
None	False	Human Bean. FFS. #EDLhttp://t.co/8YjMhtn5	None	288598495068319744	<a href="http://itunes.apple.com/us/app/twitpic/id523490954?mt=8&uo=4" rel="nofollow">Twitpic on iOS</a>	False	None	None	288598495068319744	0	None	False	None	None	True	edlnewsxtra	Tue Jan 08 10:50:17 +0000 2013	None	None
